label;nz;tf;TF;entropy
slam;20;36;36;3.961320140211008
slander;4;8;8;1.75
slang;9;10;10;3.121928094887362
slaughter;21;25;25;4.293660689688184
slaughterhouse;6;6;6;2.584962500721156
slave;84;158;158;5.8077795465044755
slaveholder;4;4;4;2.0
slavery;80;145;145;5.588212040176625
sleep;25;33;33;4.476064195050471
sleeve;3;3;3;1.584962500721156
sleuth;7;7;7;2.807354922057604
slide;6;6;6;2.584962500721156
slightly;4;4;4;2.0
slogan;13;15;15;3.589898095464287
slope;23;44;44;4.086621891503024
slot;6;7;7;2.5216406363433186
slum;4;4;4;2.0
small;47;95;95;4.944657620163069
smallest;5;8;8;2.1556390622295662
smallpox;7;8;8;2.75
smell;22;24;24;4.418295834054489
smith;4;4;4;2.0
smoke;12;17;17;3.286895754518763
smooth;8;10;10;2.9219280948873623
smuggler;16;20;20;3.8841837197791884
snack;9;14;14;3.039148671903071
snafu;3;3;3;1.584962500721156
snail;11;12;12;3.4182958340544896
snake;22;28;28;4.182005814760213
snare;2;5;5;0.9709505944546688
snippet;9;9;9;3.169925001442312
snout;6;7;7;2.521640636343318
snow;49;60;60;5.43581288716701
snowball;14;14;14;3.8073549220576055
snowfall;18;18;18;4.169925001442313
snowmelt;5;5;5;2.3219280948873626
so;55;108;108;4.359128296022742
soap;10;10;10;3.321928094887362
soar;6;6;6;2.584962500721156
sobriety;4;4;4;2.0
soccer;8;9;9;2.9477027792200903
social;41;84;84;4.942047900362077
socialisation;5;5;5;2.3219280948873626
socialism;26;30;30;4.6150610122030695
socialist;15;20;20;3.746439344671015
socialization;6;6;6;2.584962500721156
society;218;488;488;6.538715752603733
sociologist;9;9;9;3.169925001442312
sociology;15;21;21;3.6897037321995474
sodium;13;18;18;3.5724312513221195
software;87;116;116;6.2380142109819285
soil;79;134;134;5.622826642887437
soldier;141;240;240;6.535731669410758
soldiery;6;7;7;2.5216406363433186
sole;6;8;8;2.4056390622295662
solid;37;55;55;4.856436706192351
solidarity;11;12;12;3.4182958340544896
solitude;6;6;6;2.584962500721156
solo;9;12;12;2.9182958340544896
solon;4;4;4;2.0
solubility;26;38;38;4.395128251428673
solution;142;320;320;6.129276837828785
solvent;28;49;49;4.523200794005738
solver;7;9;9;2.6416041678685933
solving;6;8;8;2.5
some;432;984;984;7.431664847228522
somebody;6;7;7;2.5216406363433186
someone;44;59;59;5.2323968124703075
something;66;126;126;5.357092684900194
sonar;4;4;4;2.0
sonata;6;7;7;2.521640636343318
song;121;221;221;6.007307660087172
songbook;8;8;8;3.0
songwriter;4;5;5;1.9219280948873623
sonography;4;4;4;2.0
sont;1;1;1;0.0
sophistication;5;5;5;2.3219280948873626
sore;4;6;6;1.7924812503605778
sorghum;5;5;5;2.3219280948873626
sorrow;6;6;6;2.584962500721156
sort;22;61;61;3.7970941579602244
soteriology;8;10;10;2.9219280948873623
soul;114;211;211;5.832116611782745
sound;62;100;100;5.556174630069648
soundtrack;11;13;13;3.334679141051595
soup;13;15;15;3.6402239289418516
source;304;806;806;6.885523363592441
south;117;440;440;4.86317131295016
southeast;28;68;68;3.8469524168585605
southern;44;72;72;5.195191536617533
southwest;15;57;57;2.9422235072992184
souvenir;7;7;7;2.807354922057604
sovereign;40;67;67;4.716501363777618
sovereignty;32;49;49;4.6918673757708484
sovitiques;5;5;5;2.3219280948873626
soybean;6;7;7;2.521640636343318
sp;2;2;2;1.0
spa;5;6;6;2.2516291673878226
space;142;240;240;6.643161125050848
spacecraft;91;197;197;5.056888804636193
spaceflight;13;16;16;3.577819531114783
spaceflights;5;5;5;2.3219280948873626
spaceship;6;6;6;2.584962500721156
spacesuit;11;13;13;3.334679141051595
spacetime;7;7;7;2.807354922057604
spacewalk;6;6;6;2.584962500721156
spallation;5;5;5;2.3219280948873626
spark;6;6;6;2.584962500721156
spartan;12;16;16;3.375
spasticity;4;4;4;2.0
speaker;67;107;107;5.705317253311253
speaking;8;9;9;2.94770277922009
spear;23;32;32;4.351409765557392
special;19;26;26;4.056020968057882
specialist;21;25;25;4.293660689688184
specialization;12;14;14;3.521640636343319
specialty;11;11;11;3.459431618637298
specie;265;655;655;6.855864984747502
specific;39;73;73;4.623541046172658
specification;18;26;26;3.9171886421180035
specimen;89;128;128;6.162497191593454
spectacle;5;5;5;2.3219280948873626
spectator;7;7;7;2.807354922057604
spectrometer;10;16;16;3.077819531114783
spectrometry;6;8;8;2.5
spectroscopy;18;19;19;4.142664355548851
spectrum;27;55;55;4.184114778398034
speculation;29;36;36;4.739097917988785
speculator;9;9;9;3.169925001442312
speech;110;223;223;5.955957516179418
speed;55;90;90;5.338625874753882
speedup;9;9;9;3.169925001442312
spell;17;22;22;3.936260027531526
spelling;69;95;95;5.673252746333752
spending;14;16;16;3.75
sphere;16;25;25;3.6994705707972515
spice;9;9;9;3.169925001442312
spider;23;36;36;3.925240687354152
spike;9;9;9;3.169925001442312
spin;26;30;30;4.6150610122030695
spine;16;22;22;3.788754913993502
spire;5;5;5;2.3219280948873626
spirit;52;101;101;4.912028869813456
spirits;22;26;26;4.315824333525707
spiritual;21;23;23;4.316827716832515
spiritualism;19;27;27;4.106377316818027
spiritualist;4;5;5;1.9219280948873623
spirituality;10;11;11;3.277613436819116
spite;7;56;56;1.5457859433625287
splashdown;18;19;19;4.142664355548851
split;18;27;27;3.940072687348655
spoils;4;6;6;1.9182958340544893
spoke;19;23;23;4.088779347361362
spoken;6;6;6;2.584962500721156
spokesman;9;11;11;3.0957952550009344
spokesperson;9;10;10;3.1219280948873624
sponsor;15;20;20;3.8219280948873617
sponsorship;9;10;10;3.121928094887362
spook;4;4;4;2.0
spore;15;18;18;3.7946534735443422
sport;56;105;105;5.232921175726355
spot;31;37;37;4.864726676381287
spouse;14;16;16;3.75
spp;2;2;2;1.0
spray;5;5;5;2.3219280948873626
spread;61;115;115;5.200503366451577
spreadsheet;5;5;5;2.3219280948873626
spring;38;112;112;4.120970881646081
springboard;3;3;3;1.584962500721156
springs;6;6;6;2.584962500721156
sprint;5;5;5;2.3219280948873626
spruce;5;5;5;2.3219280948873626
spur;4;4;4;2.0
spurt;7;8;8;2.75
spy;15;23;23;3.584012370211935
squad;7;7;7;2.807354922057604
squadron;12;14;14;3.521640636343319
square;52;85;85;5.432994248376633
squash;6;8;8;2.5
squatter;8;8;8;3.0
squealer;14;15;15;3.773557262275185
squirrel;4;4;4;2.0
stability;29;53;53;4.267105775269577
stabilization;7;7;7;2.807354922057604
stable;23;38;38;4.253863368422077
stables;5;5;5;2.3219280948873626
stack;5;5;5;2.3219280948873626
stadia;4;5;5;1.9219280948873623
stadium;56;87;87;5.250397164725208
staff;44;71;71;5.126800774672415
stage;108;256;256;5.754189391248483
stagioni;5;5;5;2.3219280948873626
staircase;6;6;6;2.584962500721156
stake;15;26;26;3.53641423712223
stalker;6;7;7;2.5216406363433186
stamen;11;13;13;3.3927474104487847
stamp;35;58;58;4.7989133750375625
stampede;9;11;11;3.027169118440619
stance;20;24;24;4.220175521464346
stand;37;57;57;4.836504268209104
standard;146;305;305;6.432064159727624
standardization;8;12;12;2.9182958340544896
standing;28;43;43;4.357098046538445
stanza;19;24;24;4.084962500721157
staple;14;21;21;3.653756708287001
star;114;205;205;5.977689074669105
start;49;124;124;4.5193068383186
starvation;7;7;7;2.807354922057604
state;631;1942;1942;7.1443593951664885
statement;130;238;238;6.247150416072184
statesman;11;14;14;3.3248629576173574
station;133;262;262;6.448321399879754
statistic;12;18;18;3.4193819456463714
statistician;17;20;20;4.021928094887362
statistics;46;79;79;5.044416263100035
statists;2;3;3;0.9182958340544896
statue;82;158;158;5.6296894930510994
statuette;33;44;44;4.613538869799261
stature;15;15;15;3.906890595608518
status;100;187;187;6.047267909456628
statute;15;17;17;3.8521687236032816
stay;20;42;42;3.9181234475193887
stead;3;5;5;1.5219280948873624
steam;9;11;11;3.027169118440619
steamer;12;13;13;3.5465935642949384
steel;20;22;22;4.243300368538956
stele;7;7;7;2.807354922057604
stem;32;40;40;4.884183719779189
step;66;133;133;5.345895763934788
stepmother;7;7;7;2.807354922057604
steppe;9;12;12;3.0220552088742
stepson;11;15;15;3.240223928941852
stern;10;12;12;3.188721875540867
steroid;10;10;10;3.321928094887362
sterreichische;4;4;4;2.0
steward;8;8;8;3.0
stick;14;17;17;3.690116517593666
stiffness;10;12;12;3.2516291673878226
stills;4;6;6;1.9182958340544893
stimulation;6;6;6;2.584962500721156
stimulus;10;12;12;3.2516291673878226
stipulation;5;5;5;2.3219280948873626
stipules;5;5;5;2.3219280948873626
stock;38;53;53;5.005945690289794
stockpile;9;9;9;3.169925001442312
stocks;20;20;20;4.321928094887363
stoic;9;13;13;3.026986833359287
stomach;14;18;18;3.614369445886757
stone;117;202;202;6.272312010688159
stool;7;7;7;2.807354922057604
stop;24;26;26;4.517559429596343
stopover;4;4;4;2.0
storage;35;39;39;5.080274013734042
store;70;101;101;5.727716241991772
storefront;4;5;5;1.9219280948873623
storm;42;66;66;4.892286543338643
story;251;646;646;6.4843582625955305
storyline;5;6;6;2.2516291673878226
stout;6;6;6;2.584962500721156
straight;12;17;17;3.286895754518763
strain;29;39;39;4.64131464248369
strait;11;15;15;3.240223928941852
strand;14;15;15;3.7735572622751845
stranger;17;26;26;3.8402655651949273
strata;5;5;5;2.3219280948873626
stratagem;3;3;3;1.584962500721156
strategist;13;13;13;3.7004397181410926
strategy;100;139;139;6.360395563441039
stratification;3;4;4;1.5
straw;17;21;21;4.011365041826378
streak;14;18;18;3.614369445886757
stream;39;61;61;4.920480732555667
streamlining;5;5;5;2.3219280948873626
street;49;96;96;4.83768347109725
strength;92;149;149;5.896538194997022
stress;40;48;48;5.194235677759421
stretch;17;24;24;3.8868421881310122
stricto;10;14;14;3.128085278891395
stride;12;14;14;3.4677201004745006
strife;10;11;11;3.277613436819116
strike;32;47;47;4.704074629315147
striker;4;5;5;1.9219280948873623
string;46;90;90;4.857045496917355
strip;23;35;35;4.28614658824991
stripes;11;11;11;3.459431618637298
stroke;26;45;45;4.347191429566855
stronghold;24;34;34;4.3815804883091625
structs;4;5;5;1.9219280948873623
structuralism;9;9;9;3.169925001442312
structure;246;459;459;6.970895641630338
struggle;59;117;117;5.211955016268197
student;168;336;336;6.601513747547403
studio;61;83;83;5.594212499935198
study;254;643;643;6.557833916928171
stump;7;7;7;2.807354922057604
stunt;6;7;7;2.5216406363433186
sturgeon;5;5;5;2.3219280948873626
style;170;336;336;6.522428611178908
stylings;5;5;5;2.3219280948873626
suanpan;8;10;10;2.8464393446710154
subclass;5;9;9;2.2810361125534238
subcommittee;5;6;6;2.251629167387823
subcontinent;13;30;30;3.0225797618424917
subdivision;13;15;15;3.6402239289418516
subduction;4;7;7;1.950212064914747
subfamily;19;22;22;4.186704345910023
subfields;5;5;5;2.3219280948873626
subgenera;4;4;4;2.0
subgenre;5;5;5;2.3219280948873626
subgroup;20;26;26;4.161978179679553
subject;138;377;377;5.621516360088398
subkey;11;13;13;3.334679141051595
submarine;21;24;24;4.334962500721156
submission;26;42;42;4.39293245965883
subordinate;17;22;22;3.8408115970719865
subroutine;9;11;11;3.0957952550009344
subscript;5;5;5;2.3219280948873626
subset;13;25;25;3.1394705707972514
subshells;5;5;5;2.3219280948873626
subsidiary;10;15;15;3.0565647621309537
subsidy;18;22;22;4.061482186720775
subsistence;5;7;7;2.2359263506290326
subsistere;1;1;1;0.0
substance;102;188;188;5.933486226957441
substituent;9;9;9;3.169925001442312
substituents;9;12;12;3.0220552088742
substitute;11;18;18;3.197159723424149
substitution;26;31;31;4.607264455478377
substrate;11;18;18;3.044110417748401
substratum;4;4;4;2.0
subtitle;7;8;8;2.75
subtraction;6;13;13;2.287783719941071
suburb;62;151;151;4.879163772192374
subway;5;6;6;2.2516291673878226
subwoofer;5;5;5;2.3219280948873626
success;206;477;477;6.715575005941551
succession;50;93;93;5.275718425233111
successor;89;180;180;5.672061244132914
succinite;5;5;5;2.3219280948873626
succiniter;3;3;3;1.584962500721156
sufferer;6;6;6;2.584962500721156
suffering;37;50;50;4.996565630242721
suffix;25;31;31;4.542748326446119
suffragan;6;6;6;2.584962500721156
suffrage;12;17;17;3.454822399946607
sugar;24;30;30;4.506890595608519
suggestion;35;54;54;4.8755552159530255
suicide;19;32;32;3.5997301466508205
suit;36;53;53;4.890853888966965
suite;20;27;27;4.134336113194452
suitor;7;11;11;2.4040097573248604
sulfate;11;12;12;3.418295834054489
sulfide;11;14;14;3.3248629576173574
sulfur;16;18;18;3.9477027792200903
sultan;49;102;102;4.774133833003015
sultanate;7;11;11;2.59490661824394
sum;36;63;63;4.531904526262428
sumatriptan;5;5;5;2.3219280948873626
summary;16;23;23;3.582193066735134
summer;55;168;168;4.3026042428779165
summers;19;32;32;4.116729296672174
summit;12;25;25;3.1377968115985952
summons;9;9;9;3.169925001442312
sun;48;112;112;4.397837904077443
sunflower;9;9;9;3.169925001442312
sunlight;14;16;16;3.75
sunrise;5;5;5;2.3219280948873626
suos;2;2;2;1.0
super;11;17;17;3.1692486956952335
superhero;10;13;13;3.238901256602631
superintendent;5;6;6;2.2516291673878226
superior;41;81;81;4.970075812754363
superiority;17;17;17;4.08746284125034
supermarket;7;7;7;2.807354922057604
superorder;1;3;3;0.0
superposition;6;7;7;2.521640636343318
superpower;5;7;7;2.1280852788913944
supervision;17;29;29;3.6469666682736506
supervisor;9;10;10;3.121928094887362
supper;5;6;6;2.2516291673878226
supplement;10;11;11;3.2776134368191165
supplier;32;42;42;4.802915339393918
supply;122;199;199;6.42799003961177
support;171;382;382;6.393888235986848
supporter;66;107;107;5.474067685639261
suppression;16;25;25;3.623465189601646
supremacist;4;4;4;2.0
supremacy;16;23;23;3.7579254136901956
surface;65;198;198;4.790121374118058
surge;9;11;11;3.0957952550009344
surgeon;31;41;41;4.7841428581710845
surgery;56;66;66;5.729926126901438
surname;23;26;26;4.469670487371861
surplus;23;35;35;4.297299717551716
surprise;23;34;34;4.337175341123077
surrealism;3;4;4;1.5
surrender;22;41;41;3.9643955295262856
surrenderd;4;4;4;2.0
surroundings;4;5;5;1.9219280948873623
survey;61;101;101;5.506285271926426
surveying;5;5;5;2.3219280948873626
surveyor;6;7;7;2.5216406363433186
survival;28;45;45;4.4556488633721045
survivor;26;33;33;4.597276316262592
suspect;25;28;28;4.566108939837479
suspense;11;12;12;3.4182958340544896
suspension;5;6;6;2.251629167387823
suspicion;14;14;14;3.8073549220576055
sustenance;8;8;8;3.0
suture;7;8;8;2.75
suzerainty;6;9;9;2.503258334775646
swami;6;9;9;2.4193819456463714
swamp;14;14;14;3.8073549220576055
swastika;7;7;7;2.807354922057604
sweating;2;2;2;1.0
sweep;5;5;5;2.3219280948873626
sweet;18;33;33;3.6135068178774348
sweetener;4;4;4;2.0
swift;40;41;41;5.308771516813203
swim;7;9;9;2.6416041678685933
swimming;3;6;6;1.2516291673878228
swing;10;15;15;3.1898980954642884
switch;20;24;24;4.251629167387824
switching;5;5;5;2.3219280948873626
swivel;5;7;7;2.1280852788913944
sword;34;50;50;4.820631000600122
syllabary;21;38;38;4.072373974942082
syllable;39;48;48;5.079448698502607
syllogism;7;7;7;2.807354922057604
symbiosis;6;6;6;2.584962500721156
symbol;135;315;315;5.869201868591533
symbolism;21;24;24;4.334962500721156
symmetry;18;19;19;4.142664355548851
sympathizer;8;9;9;2.94770277922009
sympathy;29;42;42;4.612439148917727
symphony;13;16;16;3.5
symposium;16;22;22;3.82306798227366
symptom;50;71;71;5.380321901432981
synagogue;9;14;14;3.039148671903071
synapse;6;6;6;2.584962500721156
synchronisation;5;5;5;2.3219280948873626
synchronization;6;6;6;2.584962500721156
syndicalism;8;8;8;3.0
syndrome;31;40;40;4.853055907333276
synod;34;52;52;4.712284372270819
synonym;17;38;38;3.4458115692932263
syntax;27;32;32;4.663909765557392
synthase;6;7;7;2.5216406363433186
synthesis;50;99;99;4.802215622933013
synthetase;10;13;13;3.085055102756477
synthetic;4;4;4;2.0
syrup;7;7;7;2.807354922057604
system;742;1910;1910;7.887689861263925
tabernacle;5;6;6;2.2516291673878226
table;52;93;93;5.1330201021492465
tablet;26;33;33;4.62015169511603
tact;10;11;11;3.277613436819116
tactic;22;34;34;4.270567620343947
tag;11;12;12;3.418295834054489
tagline;9;10;10;3.121928094887362
tai;20;28;28;4.155045546825804
tail;27;47;47;4.4669417138316
tailor;7;11;11;2.59490661824394
take;55;93;93;5.102991899179676
takeoff;11;11;11;3.459431618637298
takeover;12;12;12;3.584962500721156
taking;7;19;19;2.3920788329783207
talamus;5;5;5;2.3219280948873626
tale;43;80;80;4.768996128982431
talent;28;40;40;4.5628148954723535
talisman;5;6;6;2.2516291673878226
talk;31;35;35;4.8791433740260075
talkie;5;7;7;2.2359263506290326
tallest;4;5;5;1.9219280948873623
talon;7;7;7;2.807354922057604
tank;59;89;89;5.3334020052876765
tanner;5;5;5;2.3219280948873626
tannin;6;8;8;2.4056390622295662
tansy;3;3;3;1.584962500721156
tape;27;31;31;4.631615665225585
taper;6;6;6;2.584962500721156
tapestry;7;8;8;2.75
taping;5;5;5;2.3219280948873626
tar;5;6;6;2.251629167387823
target;56;83;83;5.42898822824235
tariff;47;61;61;5.2539469684621585
tarmac;7;7;7;2.807354922057604
tarpon;4;4;4;2.0
task;85;153;153;5.809004686962938
taste;31;43;43;4.766624569199765
tavernas;6;6;6;2.584962500721156
tax;104;171;171;6.3356099494139375
taxa;5;5;5;2.3219280948873626
taxation;27;32;32;4.663909765557392
taxi;8;9;9;2.9477027792200903
taxonomy;13;15;15;3.6402239289418516
tea;11;11;11;3.459431618637298
teacher;88;159;159;5.874898364657907
teaching;40;62;62;5.074691068242023
teachings;45;72;72;4.96109774533596
team;170;316;316;6.591752809810625
tear;4;5;5;1.9219280948873625
tech;12;12;12;3.584962500721156
technician;7;7;7;2.807354922057604
technique;186;366;366;6.802433483273677
techno;7;7;7;2.807354922057604
technology;164;265;265;6.7754833502582885
teenager;10;10;10;3.321928094887362
teeth;70;117;117;5.749769878892777
telecast;6;8;8;2.4056390622295662
telecommunication;10;10;10;3.321928094887362
telegram;5;5;5;2.3219280948873626
telegraph;11;12;12;3.418295834054489
telegraphy;4;4;4;2.0
telemetry;8;8;8;3.0
telephone;44;69;69;4.953229430542355
teleprinter;10;10;10;3.321928094887362
telescope;77;125;125;5.813884789307038
television;57;101;101;5.498710528684421
tells;8;9;9;2.9477027792200903
temenos;8;9;9;2.9477027792200903
temnospondyls;4;4;4;2.0
temp;4;4;4;2.0
temper;13;13;13;3.7004397181410926
temperament;5;5;5;2.3219280948873626
temperature;201;434;434;6.621183203988842
temple;135;322;322;5.724824311229118
tempo;4;6;6;1.9182958340544893
ten;57;96;96;5.217879711466899
tendency;50;80;80;5.2951910262946384
tendon;7;7;7;2.807354922057604
tenn;5;5;5;2.3219280948873626
tennis;28;46;46;4.555533151426994
tenor;5;5;5;2.3219280948873626
tens;12;16;16;3.452819531114783
tense;9;9;9;3.169925001442312
tension;29;38;38;4.6593873035330535
tensor;7;7;7;2.807354922057604
tent;11;15;15;3.323231428797621
tenth;15;21;21;3.6304126608739975
tenure;16;27;27;3.7821222241453065
term;346;1102;1102;6.580063122969136
terminal;29;37;37;4.702564514219125
termination;7;8;8;2.75
terminator;15;17;17;3.8521687236032816
terminology;29;32;32;4.8125
termite;17;23;23;3.9361804341297555
terrace;22;23;23;4.436605434317882
terracotta;6;6;6;2.584962500721156
terrain;27;36;36;4.514101654930178
territorial;3;6;6;1.2516291673878228
territory;191;433;433;6.433815951078765
terror;5;6;6;2.2516291673878226
terrorism;5;6;6;2.2516291673878226
test;201;427;427;6.704918233958374
testament;28;63;63;4.0344774974902755
testimony;36;43;43;5.054171731446284
testing;39;51;51;5.157431959491294
tetrahedron;6;9;9;2.4193819456463714
