label;nz;tf;TF;entropy
Prep:pcomp-n-R:N:along;48;89;89;5.05725385991863
Prep:pcomp-n-R:N:alongside;18;18;18;4.169925001442313
Prep:pcomp-n-R:N:amid;6;6;6;2.584962500721156
Prep:pcomp-n-R:N:amidst;3;3;3;1.584962500721156
Prep:pcomp-n-R:N:among;184;298;298;6.941465742573843
Prep:pcomp-n-R:N:amongst;31;35;35;4.879143374026008
Prep:pcomp-n-R:N:around;99;169;169;5.899073870832622
Prep:pcomp-n-R:N:as;1344;2967;2967;9.597182459138999
Prep:pcomp-n-R:N:at;523;1981;1981;7.346687477184889
Prep:pcomp-n-R:N:before;133;202;202;6.68151272141095
Prep:pcomp-n-R:N:behind;56;68;68;5.71231909118671
Prep:pcomp-n-R:N:below;22;26;26;4.315824333525708
Prep:pcomp-n-R:N:beneath;9;9;9;3.169925001442312
Prep:pcomp-n-R:N:beside;7;7;7;2.807354922057604
Prep:pcomp-n-R:N:besides;17;17;17;4.08746284125034
Prep:pcomp-n-R:N:between;333;510;510;8.027215858660625
Prep:pcomp-n-R:N:beyond;45;48;48;5.44423567775942
Prep:pcomp-n-R:N:but;135;195;195;6.616676709785697
Prep:pcomp-n-R:N:by;1502;3300;3300;9.897510341071067
Prep:pcomp-n-R:N:concerning;4;4;4;2.0
Prep:pcomp-n-R:N:despite;106;142;142;6.4593309221997
Prep:pcomp-n-R:N:down;37;39;39;5.182838116298145
Prep:pcomp-n-R:N:during;251;715;715;6.740178176532873
Prep:pcomp-n-R:N:except;7;7;7;2.807354922057604
Prep:pcomp-n-R:N:for;1570;4227;4227;9.35239971070373
Prep:pcomp-n-R:N:from;1196;2384;2384;9.666028113631588
Prep:pcomp-n-R:N:in;2309;11818;11818;9.7644450077381
Prep:pcomp-n-R:N:inside;22;24;24;4.41829583405449
Prep:pcomp-n-R:N:into;511;855;855;8.607123929540696
Prep:pcomp-n-R:N:less;15;15;15;3.906890595608518
Prep:pcomp-n-R:N:like;159;198;198;7.152570620110368
Prep:pcomp-n-R:N:near;29;44;44;4.541104983260781
Prep:pcomp-n-R:N:notwithstanding;5;5;5;2.3219280948873626
Prep:pcomp-n-R:N:of;4152;20589;20589;10.829946690626683
Prep:pcomp-n-R:N:off;33;45;45;4.540550089503593
Prep:pcomp-n-R:N:on;1196;2923;2923;9.358737444784424
Prep:pcomp-n-R:N:onto;26;28;28;4.66449777920046
Prep:pcomp-n-R:N:out;59;77;77;5.466585354459042
Prep:pcomp-n-R:N:outside;26;34;34;4.572469458770135
Prep:pcomp-n-R:N:over;237;359;359;7.372732659168249
Prep:pcomp-n-R:N:past;13;14;14;3.6644977792004623
Prep:pcomp-n-R:N:plus;20;22;22;4.277613436819114
Prep:pcomp-n-R:N:re;2;2;2;1.0
Prep:pcomp-n-R:N:regarding;13;13;13;3.7004397181410926
Prep:pcomp-n-R:N:respecting;2;2;2;1.0
Prep:pcomp-n-R:N:round;4;4;4;2.0
Prep:pcomp-n-R:N:since;85;130;130;5.979370430019238
Prep:pcomp-n-R:N:than;309;480;480;7.77968429299325
Prep:pcomp-n-R:N:through;277;376;376;7.915774814614491
Prep:pcomp-n-R:N:throughout;69;139;139;5.520169902055878
Prep:pcomp-n-R:N:till;3;3;3;1.584962500721156
Prep:pcomp-n-R:N:to;2186;6131;6131;10.272408302760121
Prep:pcomp-n-R:N:toward;41;45;45;5.269630874107451
Prep:pcomp-n-R:N:towards;72;93;93;5.646055047388015
Prep:pcomp-n-R:N:under;178;414;414;6.800730366473831
Prep:pcomp-n-R:N:underneath;2;2;2;1.0
Prep:pcomp-n-R:N:unlike;62;68;68;5.8998909662185275
Prep:pcomp-n-R:N:until;85;131;131;6.040192971472912
Prep:pcomp-n-R:N:up;89;99;99;6.390875403166117
Prep:pcomp-n-R:N:upon;106;138;138;6.43446974657053
Prep:pcomp-n-R:N:versus;6;6;6;2.584962500721156
Prep:pcomp-n-R:N:via;41;44;44;5.323067982273659
Prep:pcomp-n-R:N:with;1743;3883;3883;10.162384532019848
Prep:pcomp-n-R:N:within;163;265;265;7.018416451920368
Prep:pcomp-n-R:N:without;150;198;198;7.040320304508437
SaidX:subj-R:N:declared;2;2;2;1.0
V:desc-R:N:call;225;249;249;7.753135365785645
V:desc-R:N:make;245;336;336;7.726532146171496
V:desc-R:N:nickname;2;2;2;1.0
V:desc-R:N:term;15;15;15;3.906890595608518
V:guest-R:N:call;3;8;8;1.2987949406953985
V:guest-R:N:change;2;2;2;1.0
V:guest-R:N:consider;1;2;2;0.0
V:guest-R:N:divide;2;2;2;1.0
V:guest-R:N:include;2;3;3;0.9182958340544896
V:guest-R:N:spend;3;3;3;1.584962500721156
V:guest-R:N:take;1;2;2;0.0
V:guest-R:N:use;2;2;2;1.0
V:mod-R:N:age;1;2;2;0.0
V:mod-R:N:allow;2;2;2;1.0
V:mod-R:N:arrange;1;2;2;0.0
V:mod-R:N:arrive;4;4;4;2.0
V:mod-R:N:attract;2;3;3;0.9182958340544896
V:mod-R:N:become;3;3;3;1.584962500721156
V:mod-R:N:begin;4;9;9;1.657742726504889
V:mod-R:N:build;3;3;3;1.584962500721156
V:mod-R:N:call;7;8;8;2.75
V:mod-R:N:change;2;2;2;1.0
V:mod-R:N:come;4;5;5;1.9219280948873623
V:mod-R:N:complete;2;2;2;1.0
V:mod-R:N:consider;3;3;3;1.584962500721156
V:mod-R:N:create;3;3;3;1.584962500721156
V:mod-R:N:define;2;2;2;1.0
V:mod-R:N:develop;2;2;2;1.0
V:mod-R:N:die;6;8;8;2.5
V:mod-R:N:do;1;2;2;0.0
V:mod-R:N:dry;2;2;2;1.0
V:mod-R:N:explain;2;2;2;1.0
V:mod-R:N:find;5;10;10;2.1219280948873624
V:mod-R:N:flourish;2;2;2;1.0
V:mod-R:N:flow;3;3;3;1.584962500721156
V:mod-R:N:follow;3;4;4;1.5
V:mod-R:N:found;3;3;3;1.584962500721156
V:mod-R:N:give;5;6;6;2.2516291673878226
V:mod-R:N:go;4;6;6;1.7924812503605778
V:mod-R:N:grow;1;2;2;0.0
V:mod-R:N:happen;2;2;2;1.0
V:mod-R:N:have;10;13;13;3.180832987205441
V:mod-R:N:include;3;3;3;1.584962500721156
V:mod-R:N:interpret;1;2;2;0.0
V:mod-R:N:introduce;3;3;3;1.584962500721156
V:mod-R:N:keep;3;3;3;1.584962500721156
V:mod-R:N:know;3;7;7;1.3787834934861758
V:mod-R:N:last;6;8;8;2.5
V:mod-R:N:lead;2;4;4;1.0
V:mod-R:N:like;2;2;2;1.0
V:mod-R:N:live;2;9;9;0.5032583347756459
V:mod-R:N:locate;2;2;2;1.0
V:mod-R:N:lose;3;3;3;1.584962500721156
V:mod-R:N:maintain;3;3;3;1.584962500721156
V:mod-R:N:make;6;12;12;2.251629167387823
V:mod-R:N:mark;2;2;2;1.0
V:mod-R:N:marry;2;2;2;1.0
V:mod-R:N:mean;2;3;3;0.9182958340544896
V:mod-R:N:meet;3;3;3;1.584962500721156
V:mod-R:N:mention;1;2;2;0.0
V:mod-R:N:migrate;1;2;2;0.0
V:mod-R:N:move;1;2;2;0.0
V:mod-R:N:observe;2;2;2;1.0
V:mod-R:N:occupy;2;2;2;1.0
V:mod-R:N:play;2;2;2;1.0
V:mod-R:N:proclaim;2;2;2;1.0
V:mod-R:N:produce;3;4;4;1.5
V:mod-R:N:publish;1;3;3;0.0
V:mod-R:N:reach;2;2;2;1.0
V:mod-R:N:receive;4;4;4;2.0
V:mod-R:N:register;2;2;2;1.0
V:mod-R:N:release;3;4;4;1.5
V:mod-R:N:remain;4;5;5;1.9219280948873623
V:mod-R:N:represent;2;2;2;1.0
V:mod-R:N:run;2;2;2;1.0
V:mod-R:N:save;3;3;3;1.584962500721156
V:mod-R:N:see;1;3;3;0.0
V:mod-R:N:sell;2;3;3;0.9182958340544896
V:mod-R:N:send;1;3;3;0.0
V:mod-R:N:show;3;4;4;1.5
V:mod-R:N:speak;2;2;2;1.0
V:mod-R:N:spend;6;10;10;2.3219280948873626
V:mod-R:N:stand;3;5;5;1.3709505944546687
V:mod-R:N:stop;2;2;2;1.0
V:mod-R:N:survive;2;3;3;0.9182958340544896
V:mod-R:N:take;8;15;15;2.872905595320056
V:mod-R:N:tell;2;2;2;1.0
V:mod-R:N:travel;3;4;4;1.5
V:mod-R:N:trip;2;2;2;1.0
V:mod-R:N:use;6;12;12;2.3553885422075336
V:mod-R:N:visit;2;2;2;1.0
V:mod-R:N:vow;2;2;2;1.0
V:mod-R:N:waste;1;2;2;0.0
V:mod-R:N:win;2;2;2;1.0
V:mod-R:N:write;2;4;4;0.8112781244591328
V:mod-before-R:N:base;2;2;2;1.0
V:mod-before-R:N:become;1;2;2;0.0
V:mod-before-R:N:believe;1;2;2;0.0
V:mod-before-R:N:call;2;2;2;1.0
V:mod-before-R:N:consider;1;2;2;0.0
V:mod-before-R:N:have;1;6;6;0.0
V:mod-before-R:N:know;2;10;10;0.4689955935892812
V:mod-before-R:N:lead;1;2;2;0.0
V:mod-before-R:N:name;2;2;2;1.0
V:mod-before-R:N:pass;2;2;2;1.0
V:mod-before-R:N:peak;2;2;2;1.0
V:mod-before-R:N:place;1;2;2;0.0
V:mod-before-R:N:rank;1;2;2;0.0
V:mod-before-R:N:run;2;2;2;1.0
V:mod-before-R:N:seem;3;4;4;1.5
V:mod-before-R:N:stand;1;2;2;0.0
V:mod-before-R:N:threaten;2;2;2;1.0
V:mod-before-R:N:turn;1;2;2;0.0
V:mod-before-R:N:use;2;4;4;0.8112781244591328
V:obj-R:N:Cook;3;3;3;1.584962500721156
V:obj-R:N:Trust;5;5;5;2.3219280948873626
V:obj-R:N:abandon;35;39;39;5.060917923934978
V:obj-R:N:abbreviate;3;3;3;1.584962500721156
V:obj-R:N:abhor;1;1;1;0.0
V:obj-R:N:abolish;13;17;17;3.499227547132693
V:obj-R:N:abort;7;8;8;2.75
V:obj-R:N:absolve;2;2;2;1.0
V:obj-R:N:absorb;14;17;17;3.734521664779752
V:obj-R:N:abstract;4;4;4;2.0
V:obj-R:N:abuse;6;6;6;2.584962500721156
V:obj-R:N:accelerate;9;9;9;3.169925001442312
V:obj-R:N:accept;75;94;94;6.0022894159234434
V:obj-R:N:access;8;8;8;3.0
V:obj-R:N:accession;2;2;2;1.0
V:obj-R:N:accommodate;9;9;9;3.169925001442312
V:obj-R:N:accompany;26;31;31;4.607264455478377
V:obj-R:N:accomplish;11;11;11;3.459431618637298
V:obj-R:N:accredit;2;2;2;1.0
V:obj-R:N:accumulate;4;4;4;2.0
V:obj-R:N:accuse;16;18;18;3.905764584655453
V:obj-R:N:accustom;2;2;2;1.0
V:obj-R:N:achieve;46;66;66;5.2333973400352685
V:obj-R:N:acknowledge;14;16;16;3.75
V:obj-R:N:acquire;33;37;37;4.993237149412732
V:obj-R:N:act;12;12;12;3.584962500721156
V:obj-R:N:activate;6;7;7;2.521640636343318
V:obj-R:N:adapt;21;23;23;4.349648912578752
V:obj-R:N:add;59;64;64;5.831954882778696
V:obj-R:N:addict;1;1;1;0.0
V:obj-R:N:address;33;38;38;4.889779079905776
V:obj-R:N:adhere;2;2;2;1.0
V:obj-R:N:adjoin;5;5;5;2.3219280948873626
V:obj-R:N:adjust;3;3;3;1.584962500721156
V:obj-R:N:administer;14;14;14;3.8073549220576055
V:obj-R:N:admire;12;12;12;3.584962500721156
V:obj-R:N:admit;13;14;14;3.6644977792004623
V:obj-R:N:adopt;66;82;82;5.939690266734054
V:obj-R:N:adorn;6;6;6;2.584962500721156
V:obj-R:N:advance;20;20;20;4.321928094887363
V:obj-R:N:advertise;2;2;2;1.0
V:obj-R:N:advise;5;7;7;2.1280852788913944
V:obj-R:N:advocate;29;31;31;4.825164052322361
V:obj-R:N:affect;34;36;36;5.058813890331199
V:obj-R:N:affirm;9;12;12;3.0220552088742
V:obj-R:N:afflict;2;2;2;1.0
V:obj-R:N:afford;9;9;9;3.169925001442312
V:obj-R:N:age;7;7;7;2.807354922057604
V:obj-R:N:aggregate;5;5;5;2.3219280948873626
V:obj-R:N:aid;9;10;10;3.1219280948873624
V:obj-R:N:aim;7;7;7;2.807354922057604
V:obj-R:N:air;5;5;5;2.3219280948873626
V:obj-R:N:alarm;2;2;2;1.0
V:obj-R:N:alert;2;2;2;1.0
V:obj-R:N:alienate;9;9;9;3.169925001442312
V:obj-R:N:align;9;11;11;3.0957952550009344
V:obj-R:N:allege;7;10;10;2.6464393446710157
V:obj-R:N:alleviate;5;6;6;2.2516291673878226
V:obj-R:N:allocate;2;2;2;1.0
V:obj-R:N:allow;84;98;98;6.2573674970881346
V:obj-R:N:alloy;6;6;6;2.584962500721156
V:obj-R:N:ally;6;7;7;2.5216406363433186
V:obj-R:N:alter;13;13;13;3.7004397181410926
V:obj-R:N:alternate;8;8;8;3.0
V:obj-R:N:amass;4;4;4;2.0
V:obj-R:N:amaze;3;3;3;1.584962500721156
V:obj-R:N:ambush;2;2;2;1.0
V:obj-R:N:amend;5;5;5;2.3219280948873626
V:obj-R:N:amplify;8;8;8;3.0
V:obj-R:N:amputate;2;2;2;1.0
V:obj-R:N:amuse;5;5;5;2.3219280948873626
V:obj-R:N:analyse;2;2;2;1.0
V:obj-R:N:analyze;16;16;16;4.0
V:obj-R:N:anchor;8;9;9;2.94770277922009
V:obj-R:N:anger;2;2;2;1.0
V:obj-R:N:angle;3;3;3;1.584962500721156
V:obj-R:N:animate;2;2;2;1.0
V:obj-R:N:annihilate;6;6;6;2.584962500721156
V:obj-R:N:announce;29;41;41;4.656213285053122
V:obj-R:N:annoy;2;2;2;1.0
V:obj-R:N:annul;2;2;2;1.0
V:obj-R:N:anoint;2;2;2;1.0
V:obj-R:N:answer;5;8;8;2.0
V:obj-R:N:anticipate;5;5;5;2.3219280948873626
V:obj-R:N:appeal;8;10;10;2.9219280948873623
V:obj-R:N:appease;2;2;2;1.0
V:obj-R:N:apply;46;68;68;5.188032555092545
V:obj-R:N:appoint;24;37;37;4.2254973668028235
V:obj-R:N:appreciate;4;5;5;1.9219280948873623
V:obj-R:N:apprehend;3;3;3;1.584962500721156
V:obj-R:N:approach;17;19;19;3.9976702764876157
V:obj-R:N:appropriate;3;3;3;1.584962500721156
V:obj-R:N:approve;27;34;34;4.6312929881819
V:obj-R:N:approximate;6;6;6;2.584962500721156
V:obj-R:N:arbitrate;2;2;2;1.0
V:obj-R:N:arc;5;5;5;2.3219280948873626
V:obj-R:N:arch;2;2;2;1.0
V:obj-R:N:archive;2;2;2;1.0
V:obj-R:N:argue;18;31;31;3.594874843050822
V:obj-R:N:arm;5;5;5;2.3219280948873626
V:obj-R:N:arouse;6;7;7;2.5216406363433186
V:obj-R:N:arrange;27;31;31;4.671780584510635
V:obj-R:N:arrest;16;21;21;3.820888851350188
V:obj-R:N:articulate;4;4;4;2.0
V:obj-R:N:ascertain;2;2;2;1.0
V:obj-R:N:ascribe;11;14;14;3.3248629576173574
V:obj-R:N:ash;5;7;7;2.1280852788913944
V:obj-R:N:ask;20;26;26;4.18083298720544
V:obj-R:N:asphalt;3;3;3;1.584962500721156
V:obj-R:N:assail;2;2;2;1.0
V:obj-R:N:assassinate;4;4;4;2.0
V:obj-R:N:assault;4;4;4;2.0
V:obj-R:N:assemble;9;9;9;3.169925001442312
V:obj-R:N:assert;15;21;21;3.558518613048906
V:obj-R:N:assess;9;11;11;3.0271691184406193
V:obj-R:N:assign;17;17;17;4.08746284125034
V:obj-R:N:assimilate;2;2;2;1.0
V:obj-R:N:assist;20;25;25;4.243856189774723
V:obj-R:N:associate;52;64;64;5.556804250365621
V:obj-R:N:assuage;2;2;2;1.0
V:obj-R:N:assume;33;42;42;4.898153434632013
V:obj-R:N:assure;4;4;4;2.0
V:obj-R:N:attach;16;21;21;3.8442328987631913
V:obj-R:N:attack;41;46;46;5.289760053836065
V:obj-R:N:attain;14;16;16;3.75
V:obj-R:N:attempt;32;34;34;4.969815782426809
V:obj-R:N:attend;32;43;43;4.739990917392169
V:obj-R:N:attest;7;8;8;2.75
V:obj-R:N:attire;2;2;2;1.0
V:obj-R:N:attract;33;46;46;4.697474999535272
V:obj-R:N:attribute;51;55;55;5.622179940758048
V:obj-R:N:augment;6;6;6;2.584962500721156
V:obj-R:N:author;7;7;7;2.807354922057604
V:obj-R:N:authorise;3;3;3;1.584962500721156
V:obj-R:N:authorize;5;5;5;2.3219280948873626
V:obj-R:N:automate;3;3;3;1.584962500721156
V:obj-R:N:avenge;4;4;4;2.0
V:obj-R:N:average;8;8;8;3.0
V:obj-R:N:avoid;50;60;60;5.527642470572459
V:obj-R:N:await;5;5;5;2.3219280948873626
V:obj-R:N:award;12;15;15;3.4565647621309536
V:obj-R:N:axiomatize;2;2;2;1.0
V:obj-R:N:back;11;11;11;3.459431618637298
V:obj-R:N:badge;2;2;2;1.0
V:obj-R:N:bake;2;2;2;1.0
V:obj-R:N:balance;5;5;5;2.3219280948873626
V:obj-R:N:ban;22;27;27;4.3565583354166755
V:obj-R:N:band;2;2;2;1.0
V:obj-R:N:banish;3;3;3;1.584962500721156
V:obj-R:N:bank;2;2;2;1.0
V:obj-R:N:baptise;3;3;3;1.584962500721156
V:obj-R:N:bar;6;6;6;2.584962500721156
V:obj-R:N:base;159;202;202;7.107714653662476
V:obj-R:N:bead;5;5;5;2.3219280948873626
V:obj-R:N:bear;35;53;53;4.79377375636835
V:obj-R:N:beat;15;16;16;3.875
V:obj-R:N:become;329;548;548;7.908711994360184
V:obj-R:N:befall;2;2;2;1.0
V:obj-R:N:beg;2;2;2;1.0
V:obj-R:N:begin;98;131;131;6.3495771318773455
V:obj-R:N:behave;3;3;3;1.584962500721156
V:obj-R:N:belie;2;2;2;1.0
V:obj-R:N:believe;47;70;70;5.094736220064815
V:obj-R:N:belt;4;4;4;2.0
V:obj-R:N:bend;3;3;3;1.584962500721156
V:obj-R:N:benefit;12;12;12;3.584962500721156
V:obj-R:N:besiege;6;8;8;2.4056390622295662
V:obj-R:N:best;3;4;4;1.5
V:obj-R:N:bestow;13;15;15;3.640223928941852
V:obj-R:N:betray;7;7;7;2.807354922057604
V:obj-R:N:betroth;2;2;2;1.0
V:obj-R:N:better;4;4;4;2.0
V:obj-R:N:bid;2;2;2;1.0
V:obj-R:N:bind;9;11;11;3.0271691184406193
V:obj-R:N:bite;3;3;3;1.584962500721156
V:obj-R:N:black;4;4;4;2.0
V:obj-R:N:blame;9;9;9;3.169925001442312
V:obj-R:N:blend;3;3;3;1.584962500721156
V:obj-R:N:bless;3;3;3;1.584962500721156
V:obj-R:N:blind;2;3;3;0.9182958340544896
V:obj-R:N:block;12;12;12;3.584962500721156
V:obj-R:N:blockade;3;4;4;1.5
V:obj-R:N:blow;8;8;8;3.0
V:obj-R:N:blue;4;4;4;2.0
V:obj-R:N:blur;2;3;3;0.9182958340544896
V:obj-R:N:board;3;3;3;1.584962500721156
V:obj-R:N:boast;8;8;8;3.0
V:obj-R:N:boil;4;4;4;2.0
V:obj-R:N:bolster;5;5;5;2.3219280948873626
V:obj-R:N:bombard;4;4;4;2.0
V:obj-R:N:bond;6;6;6;2.584962500721156
V:obj-R:N:bone;1;2;2;0.0
V:obj-R:N:book;16;16;16;4.0
V:obj-R:N:boom;2;2;2;1.0
V:obj-R:N:boost;5;5;5;2.3219280948873626
V:obj-R:N:border;12;16;16;3.452819531114783
V:obj-R:N:borrow;16;19;19;3.892407118592878
V:obj-R:N:bound;5;6;6;2.2516291673878226
V:obj-R:N:bowl;2;2;2;1.0
V:obj-R:N:boycott;2;3;3;0.9182958340544896
V:obj-R:N:brand;4;4;4;2.0
V:obj-R:N:breach;2;2;2;1.0
V:obj-R:N:break;33;38;38;4.964904158123497
V:obj-R:N:breathe;2;2;2;1.0
V:obj-R:N:brew;3;4;4;1.5
V:obj-R:N:bribe;3;3;3;1.584962500721156
V:obj-R:N:bridge;3;3;3;1.584962500721156
V:obj-R:N:bring;67;79;79;5.954291628247526
V:obj-R:N:broadcast;12;13;13;3.5465935642949384
V:obj-R:N:broaden;3;3;3;1.584962500721156
V:obj-R:N:bronze;2;2;2;1.0
V:obj-R:N:brush;2;2;2;1.0
V:obj-R:N:build;94;136;136;6.31063386704633
V:obj-R:N:bundle;2;2;2;1.0
V:obj-R:N:burn;22;25;25;4.373660689688184
V:obj-R:N:burnish;2;2;2;1.0
V:obj-R:N:bury;18;42;42;3.224254326922532
V:obj-R:N:buy;14;15;15;3.773557262275185
V:obj-R:N:bypass;3;3;3;1.584962500721156
V:obj-R:N:calculate;18;20;20;4.1219280948873624
V:obj-R:N:call;82;94;94;6.269962388888653
V:obj-R:N:can;24;26;26;4.5465935642949376
V:obj-R:N:cancel;12;12;12;3.584962500721156
V:obj-R:N:cannibalize;2;2;2;1.0
V:obj-R:N:canonize;2;3;3;0.9182958340544896
V:obj-R:N:capitalize;5;6;6;2.2516291673878226
V:obj-R:N:capture;31;40;40;4.771928094887363
V:obj-R:N:caricature;2;2;2;1.0
V:obj-R:N:carry;79;89;89;6.2510143298428105
V:obj-R:N:cartoon;1;1;1;0.0
V:obj-R:N:carve;4;4;4;2.0
V:obj-R:N:cast;12;12;12;3.584962500721156
V:obj-R:N:castrate;1;1;1;0.0
V:obj-R:N:catalyze;3;4;4;1.5
V:obj-R:N:catch;8;8;8;3.0
V:obj-R:N:categorize;4;4;4;2.0
V:obj-R:N:cater;4;4;4;2.0
V:obj-R:N:cause;104;134;134;6.534117455270132
V:obj-R:N:cease;7;7;7;2.807354922057604
V:obj-R:N:cede;7;8;8;2.75
V:obj-R:N:celebrate;32;36;36;4.947702779220088
V:obj-R:N:cement;6;7;7;2.521640636343318
V:obj-R:N:census;4;4;4;2.0
V:obj-R:N:center;6;6;6;2.584962500721156
V:obj-R:N:centralize;2;2;2;1.0
V:obj-R:N:centre;5;5;5;2.3219280948873626
V:obj-R:N:certify;5;5;5;2.3219280948873626
V:obj-R:N:chain;4;5;5;1.9219280948873623
V:obj-R:N:challenge;18;19;19;4.142664355548851
V:obj-R:N:champion;4;4;4;2.0
V:obj-R:N:chance;2;2;2;1.0
V:obj-R:N:change;80;99;99;6.033199549285134
V:obj-R:N:channel;4;4;4;2.0
V:obj-R:N:characterize;37;44;44;5.106936732175321
V:obj-R:N:charge;19;19;19;4.247927513443588
V:obj-R:N:chart;2;2;2;1.0
V:obj-R:N:chase;4;6;6;1.9182958340544896
V:obj-R:N:check;14;14;14;3.8073549220576055
V:obj-R:N:chew;2;2;2;1.0
V:obj-R:N:choke;2;2;2;1.0
V:obj-R:N:choose;54;65;65;5.629909736038813
V:obj-R:N:chronicle;3;3;3;1.584962500721156
V:obj-R:N:circle;2;2;2;1.0
V:obj-R:N:circulate;4;4;4;2.0
V:obj-R:N:circumvent;3;3;3;1.584962500721156
V:obj-R:N:cite;17;21;21;3.8394774001865306
V:obj-R:N:claim;45;79;79;4.858046578448437
V:obj-R:N:clarify;9;9;9;3.169925001442312
V:obj-R:N:classify;29;37;37;4.715813838426506
V:obj-R:N:clean;5;5;5;2.3219280948873626
V:obj-R:N:clear;14;16;16;3.75
V:obj-R:N:cleave;2;2;2;1.0
V:obj-R:N:climb;5;5;5;2.3219280948873626
V:obj-R:N:close;30;47;47;4.404509111145504
V:obj-R:N:clothe;4;4;4;2.0
V:obj-R:N:club;3;3;3;1.584962500721156
V:obj-R:N:clutch;2;2;2;1.0
V:obj-R:N:coalesce;2;2;2;1.0
V:obj-R:N:cod;2;2;2;1.0
V:obj-R:N:code;4;4;4;2.0
V:obj-R:N:codify;4;4;4;2.0
V:obj-R:N:coerce;3;3;3;1.584962500721156
V:obj-R:N:coin;16;30;30;3.3995812306460644
V:obj-R:N:collapse;9;9;9;3.169925001442312
V:obj-R:N:collate;2;2;2;1.0
V:obj-R:N:collect;29;38;38;4.734512381750774
V:obj-R:N:collectivise;3;3;3;1.584962500721156
V:obj-R:N:colonize;4;4;4;2.0
V:obj-R:N:color;9;9;9;3.169925001442312
V:obj-R:N:colour;1;1;1;0.0
V:obj-R:N:combat;12;12;12;3.584962500721156
V:obj-R:N:combine;37;39;39;5.182838116298145
V:obj-R:N:command;15;18;18;3.836591668108979
V:obj-R:N:commemorate;16;22;22;3.7499025061628957
V:obj-R:N:commence;7;7;7;2.807354922057604
V:obj-R:N:comment;3;4;4;1.5
V:obj-R:N:commit;18;32;32;3.5136399122082125
V:obj-R:N:communicate;9;9;9;3.169925001442312
V:obj-R:N:compare;50;55;55;5.599541531706475
V:obj-R:N:compensate;2;2;2;1.0
V:obj-R:N:compile;15;17;17;3.8521687236032816
V:obj-R:N:complement;4;4;4;2.0
V:obj-R:N:complete;62;82;82;5.792130931732716
V:obj-R:N:complicate;9;10;10;3.121928094887362
V:obj-R:N:compose;39;42;42;5.231486767965347
V:obj-R:N:compound;8;8;8;3.0
V:obj-R:N:compress;4;4;4;2.0
V:obj-R:N:comprise;33;36;36;5.003258334775643
V:obj-R:N:compute;7;7;7;2.807354922057604
V:obj-R:N:conceal;2;2;2;1.0
V:obj-R:N:concede;2;2;2;1.0
V:obj-R:N:conceive;15;16;16;3.875
V:obj-R:N:concentrate;11;14;14;3.3248629576173574
V:obj-R:N:conceptualize;2;2;2;1.0
V:obj-R:N:concern;45;50;50;5.443856189774727
V:obj-R:N:conclude;12;18;18;3.4613201402110088
V:obj-R:N:condemn;8;12;12;2.8553885422075336
V:obj-R:N:condense;2;2;2;1.0
V:obj-R:N:condition;3;3;3;1.584962500721156
V:obj-R:N:condone;2;2;2;1.0
V:obj-R:N:conduct;30;41;41;4.716950480069537
V:obj-R:N:confer;9;10;10;3.1219280948873624
V:obj-R:N:confess;2;2;2;1.0
V:obj-R:N:confine;10;12;12;3.2516291673878226
V:obj-R:N:confirm;27;32;32;4.663909765557392
V:obj-R:N:confiscate;4;4;4;2.0
V:obj-R:N:confront;7;7;7;2.807354922057604
V:obj-R:N:confuse;12;14;14;3.521640636343319
V:obj-R:N:conjecture;2;2;2;1.0
V:obj-R:N:connect;36;47;47;4.9936414479201865
V:obj-R:N:connote;2;2;2;1.0
V:obj-R:N:conquer;22;41;41;4.177929371042468
V:obj-R:N:consecrate;3;6;6;1.2516291673878228
V:obj-R:N:consent;2;2;2;1.0
V:obj-R:N:conserve;6;6;6;2.584962500721156
V:obj-R:N:consider;81;99;99;6.193806968778971
V:obj-R:N:consolidate;12;14;14;3.4677201004745006
V:obj-R:N:constitute;26;28;28;4.66449777920046
V:obj-R:N:constrain;4;4;4;2.0
V:obj-R:N:construct;38;48;48;5.093094990837058
V:obj-R:N:consult;7;7;7;2.807354922057604
V:obj-R:N:consume;14;16;16;3.75
V:obj-R:N:consummate;2;3;3;0.9182958340544896
V:obj-R:N:contact;2;2;2;1.0
V:obj-R:N:contain;177;216;216;7.311144578867334
V:obj-R:N:contemplate;2;2;2;1.0
V:obj-R:N:contend;2;2;2;1.0
V:obj-R:N:content;4;4;4;2.0
V:obj-R:N:contest;11;12;12;3.418295834054489
V:obj-R:N:continue;81;104;104;6.165731636656128
V:obj-R:N:contract;13;15;15;3.6402239289418516
V:obj-R:N:contradict;9;9;9;3.169925001442312
V:obj-R:N:contrast;9;10;10;3.1219280948873624
V:obj-R:N:contribute;26;27;27;4.6808134280893965
V:obj-R:N:contrive;3;3;3;1.584962500721156
V:obj-R:N:control;64;69;69;5.96359692054628
V:obj-R:N:convene;5;5;5;2.3219280948873626
V:obj-R:N:convert;27;34;34;4.51364592935837
V:obj-R:N:convey;9;11;11;3.0957952550009344
V:obj-R:N:convict;2;3;3;0.9182958340544896
V:obj-R:N:convince;16;18;18;3.9477027792200903
V:obj-R:N:cool;10;12;12;3.2516291673878226
V:obj-R:N:coordinate;6;6;6;2.584962500721156
V:obj-R:N:copy;9;12;12;2.9182958340544896
V:obj-R:N:correct;10;10;10;3.321928094887362
